date,product_id,units_sold,stock_available_end_of_day,promotion_flag,unit_price
2027-07-10,P13,32,67,1,120
2027-07-11,P13,24,67,0,120
2027-07-12,P13,18,34,0,120
2027-07-13,P13,25,48,0,120
2027-07-14,P13,26,70,0,120
2027-07-15,P13,24,86,0,120
2027-07-16,P13,34,69,1,120
2027-07-17,P13,25,73,1,120
2027-07-18,P13,21,29,0,120
2027-07-19,P13,23,21,0,120
2027-07-20,P13,32,34,0,120
2027-07-21,P13,15,61,0,120
2027-07-22,P13,22,129,0,120
2027-07-23,P13,32,48,1,120
2027-07-24,P13,31,44,1,120
2027-07-25,P13,26,106,0,120
2027-07-26,P13,11,24,0,120
2027-07-27,P13,19,103,0,120
2027-07-28,P13,30,110,0,120
2027-07-29,P13,24,112,0,120
2027-07-30,P13,30,69,1,120
2027-07-31,P13,40,70,1,120
2027-08-01,P13,34,47,0,120
2027-08-02,P13,25,35,0,120
2027-08-03,P13,18,112,0,120
2027-08-04,P13,19,64,0,120
2027-08-05,P13,21,39,0,120
2027-08-06,P13,16,131,0,120
2027-08-07,P13,38,73,0,120
2027-08-08,P13,23,96,0,120
2027-08-09,P13,16,130,0,120
2027-08-10,P13,15,27,0,120
2027-08-11,P13,22,106,0,120
2027-08-12,P13,37,109,0,120
2027-08-13,P13,28,115,0,120
2027-08-14,P13,35,76,0,120
2027-08-15,P13,43,101,1,120
2027-08-16,P13,29,24,1,120
2027-08-17,P13,35,128,1,120
2027-08-18,P13,17,79,0,120
2027-08-19,P13,24,139,0,120
2027-08-20,P13,17,50,0,120
2027-08-21,P13,25,127,0,120
2027-08-22,P13,26,48,0,120
2027-08-23,P13,17,45,0,120
2027-08-24,P13,17,130,0,120
2027-08-25,P13,27,113,0,120
2027-08-26,P13,22,124,0,120
2027-08-27,P13,23,43,0,120
2027-08-28,P13,22,41,0,120
2027-08-29,P13,35,81,0,120
2027-08-30,P13,22,58,0,120
2027-08-31,P13,30,59,0,120
2027-09-01,P13,23,78,0,120
2027-09-02,P13,22,79,0,120
2027-09-03,P13,22,92,0,120
2027-09-04,P13,18,111,0,120
2027-09-05,P13,34,58,0,120
2027-09-06,P13,22,105,0,120
2027-09-07,P13,24,106,0,120
2027-09-08,P13,23,89,0,120
2027-09-09,P13,20,86,0,120
2027-09-10,P13,27,64,0,120
2027-09-11,P13,28,124,0,120
2027-09-12,P13,34,114,0,120
2027-09-13,P13,19,68,0,120
2027-09-14,P13,16,63,0,120
2027-09-15,P13,21,104,0,120
2027-09-16,P13,22,75,0,120
2027-09-17,P13,23,126,0,120
2027-09-18,P13,30,42,0,120
2027-09-19,P13,27,94,0,120
2027-09-20,P13,22,73,0,120
2027-09-21,P13,23,51,0,120
2027-09-22,P13,21,49,0,120
2027-09-23,P13,17,89,0,120
2027-09-24,P13,26,99,0,120
2027-09-25,P13,34,66,0,120
2027-09-26,P13,23,91,0,120
2027-09-27,P13,20,33,0,120
2027-09-28,P13,26,52,0,120
2027-09-29,P13,25,78,0,120
2027-09-30,P13,28,33,0,120
2027-10-01,P13,36,82,1,120
2027-10-02,P13,41,85,1,120
2027-10-03,P13,38,134,0,120
2027-10-04,P13,22,118,0,120
2027-10-05,P13,25,134,0,120
2027-10-06,P13,22,76,0,120
2027-10-07,P13,34,110,0,120
2027-10-08,P13,18,98,1,120
2027-10-09,P13,37,77,1,120
2027-10-10,P13,25,56,0,120
2027-10-11,P13,24,50,0,120
2027-10-12,P13,17,37,0,120
2027-10-13,P13,25,130,0,120
2027-10-14,P13,24,137,0,120
2027-10-15,P13,37,124,1,120
2027-10-16,P13,30,127,1,120
2027-10-17,P13,30,120,0,120
2027-10-18,P13,23,123,0,120
2027-10-19,P13,12,104,0,120
2027-10-20,P13,46,139,1,120
2027-10-21,P13,41,66,1,120
2027-10-22,P13,62,129,1,120
2027-10-23,P13,63,86,1,120
2027-10-24,P13,50,62,1,120
2027-10-25,P13,49,117,1,120
2027-10-26,P13,25,46,0,120
2027-10-27,P13,21,22,0,120
2027-10-28,P13,29,128,0,120
2027-10-29,P13,27,51,1,120
2027-10-30,P13,28,49,1,120
2027-10-31,P13,46,98,0,120
2027-11-01,P13,38,51,1,120
2027-11-02,P13,43,120,1,120
2027-11-03,P13,46,51,1,120
2027-11-04,P13,28,93,0,120
2027-11-05,P13,32,137,0,120
2027-11-06,P13,30,64,0,120
2027-11-07,P13,30,38,0,120
2027-11-08,P13,24,100,0,120
2027-11-09,P13,20,67,0,120
2027-11-10,P13,18,25,0,120
2027-11-11,P13,28,99,0,120
2027-11-12,P13,32,92,0,120
2027-11-13,P13,27,55,0,120
2027-11-14,P13,31,78,0,120
2027-11-15,P13,23,78,0,120
2027-11-16,P13,26,100,0,120
2027-11-17,P13,23,51,0,120
2027-11-18,P13,28,79,0,120
2027-11-19,P13,26,102,0,120
2027-11-20,P13,20,116,0,120
2027-11-21,P13,28,125,0,120
2027-11-22,P13,15,134,0,120
2027-11-23,P13,24,53,0,120
2027-11-24,P13,26,49,0,120
2027-11-25,P13,22,36,0,120
2027-11-26,P13,26,71,0,120
2027-11-27,P13,25,118,0,120
2027-11-28,P13,25,36,0,120
2027-11-29,P13,22,96,0,120
2027-11-30,P13,27,97,0,120
2027-12-01,P13,23,41,0,120
2027-12-02,P13,15,71,0,120
2027-12-03,P13,21,53,0,120
2027-12-04,P13,28,122,0,120
2027-12-05,P13,32,126,0,120
2027-12-06,P13,29,92,0,120
2027-12-07,P13,21,127,0,120
2027-12-08,P13,26,80,0,120
2027-12-09,P13,25,46,0,120
2027-12-10,P13,24,128,0,120
2027-12-11,P13,22,56,0,120
2027-12-12,P13,28,81,0,120
2027-12-13,P13,22,75,0,120
2027-12-14,P13,21,95,0,120
2027-12-15,P13,23,108,0,120
2027-12-16,P13,25,87,0,120
2027-12-17,P13,17,39,0,120
2027-12-18,P13,38,56,0,120
2027-12-19,P13,30,29,0,120
2027-12-20,P13,12,40,0,120
2027-12-21,P13,18,42,0,120
2027-12-22,P13,20,134,0,120
2027-12-23,P13,28,108,0,120
2027-12-24,P13,32,126,0,120
2027-12-25,P13,32,112,0,120
2027-12-26,P13,26,32,0,120
2027-12-27,P13,20,41,0,120
2027-12-28,P13,29,121,0,120
2027-12-29,P13,32,88,0,120
2027-12-30,P13,35,104,0,120
2027-12-31,P13,19,106,0,120
2026-01-01,P14,22,71,0,90
2026-01-02,P14,32,29,0,90
2026-01-03,P14,33,47,0,90
2026-01-04,P14,32,79,0,90
2026-01-05,P14,32,128,0,90
2026-01-06,P14,26,50,0,90
2026-01-07,P14,31,108,0,90
2026-01-08,P14,39,106,0,90
2026-01-09,P14,39,129,0,90
2026-01-10,P14,35,60,0,90
2026-01-11,P14,35,129,0,90
2026-01-12,P14,29,56,0,90
2026-01-13,P14,50,46,1,90
2026-01-14,P14,36,86,1,90
2026-01-15,P14,44,77,1,90
2026-01-16,P14,56,68,1,90
2026-01-17,P14,50,91,0,90
2026-01-18,P14,31,60,0,90
2026-01-19,P14,26,72,0,90
2026-01-20,P14,21,122,0,90
2026-01-21,P14,38,77,0,90
2026-01-22,P14,44,66,0,90
2026-01-23,P14,30,63,0,90
2026-01-24,P14,42,120,0,90
2026-01-25,P14,48,55,0,90
2026-01-26,P14,33,63,0,90
2026-01-27,P14,43,55,0,90
2026-01-28,P14,40,116,0,90
2026-01-29,P14,29,38,0,90
2026-01-30,P14,43,126,0,90
2026-01-31,P14,42,71,0,90
2026-02-01,P14,46,71,0,90
2026-02-02,P14,42,138,0,90
2026-02-03,P14,28,60,0,90
2026-02-04,P14,35,38,0,90
2026-02-05,P14,58,102,0,90
2026-02-06,P14,58,62,0,90
2026-02-07,P14,45,105,0,90
2026-02-08,P14,46,47,0,90
2026-02-09,P14,38,63,0,90
2026-02-10,P14,40,90,0,90
2026-02-11,P14,47,60,0,90
2026-02-12,P14,55,92,0,90
2026-02-13,P14,41,46,0,90
2026-02-14,P14,49,66,0,90
2026-02-15,P14,44,94,0,90
2026-02-16,P14,41,52,0,90
2026-02-17,P14,35,58,0,90
2026-02-18,P14,39,66,0,90
2026-02-19,P14,49,136,0,90
2026-02-20,P14,51,126,0,90
2026-02-21,P14,66,133,0,90
2026-02-22,P14,53,59,0,90
2026-02-23,P14,49,74,0,90
2026-02-24,P14,50,101,0,90
2026-02-25,P14,43,45,0,90
2026-02-26,P14,56,96,0,90
2026-02-27,P14,51,73,0,90
2026-02-28,P14,76,74,0,90
2026-03-01,P14,54,69,0,90
2026-03-02,P14,44,59,0,90
2026-03-03,P14,54,89,0,90
2026-03-04,P14,55,68,0,90
2026-03-05,P14,56,107,0,90
2026-03-06,P14,52,83,1,90
2026-03-07,P14,68,92,1,90
2026-03-08,P14,54,139,0,90
2026-03-09,P14,37,51,0,90
2026-03-10,P14,53,69,0,90
2026-03-11,P14,46,75,0,90
2026-03-12,P14,57,102,0,90
2026-03-13,P14,54,108,1,90
2026-03-14,P14,77,106,1,90
2026-03-15,P14,63,125,0,90
2026-03-16,P14,56,82,0,90
2026-03-17,P14,50,83,0,90
2026-03-18,P14,65,95,0,90
2026-03-19,P14,41,56,0,90
2026-03-20,P14,60,138,1,90
2026-03-21,P14,78,80,1,90
2026-03-22,P14,70,99,0,90
2026-03-23,P14,60,91,0,90
2026-03-24,P14,68,85,0,90
2026-03-25,P14,59,63,0,90
2026-03-26,P14,65,76,0,90
2026-03-27,P14,82,121,1,90
2026-03-28,P14,95,123,1,90
2026-03-29,P14,76,114,0,90
2026-03-30,P14,52,83,0,90
2026-03-31,P14,63,137,0,90
2026-04-01,P14,60,120,0,90
2026-04-02,P14,45,91,0,90
2026-04-03,P14,76,99,0,90
2026-04-04,P14,78,83,0,90
2026-04-05,P14,87,111,0,90
2026-04-06,P14,67,85,0,90
2026-04-07,P14,54,71,0,90
2026-04-08,P14,55,89,0,90
2026-04-09,P14,61,70,0,90
2026-04-10,P14,65,98,0,90
2026-04-11,P14,58,92,0,90
2026-04-12,P14,84,99,0,90
2026-04-13,P14,76,88,0,90
2026-04-14,P14,57,133,0,90
2026-04-15,P14,63,79,0,90
2026-04-16,P14,71,108,0,90
2026-04-17,P14,77,75,0,90
2026-04-18,P14,97,130,0,90
2026-04-19,P14,73,72,0,90
2026-04-20,P14,67,98,0,90
2026-04-21,P14,64,98,0,90
2026-04-22,P14,57,71,0,90
2026-04-23,P14,63,122,0,90
2026-04-24,P14,70,89,0,90
2026-04-25,P14,87,82,0,90
2026-04-26,P14,83,83,0,90
2026-04-27,P14,66,116,0,90
2026-04-28,P14,63,63,0,90
2026-04-29,P14,76,128,0,90
2026-04-30,P14,81,113,0,90
2026-05-01,P14,86,90,0,90
2026-05-02,P14,83,111,0,90
2026-05-03,P14,108,122,0,90
2026-05-04,P14,53,66,0,90
2026-05-05,P14,63,91,0,90
2026-05-06,P14,50,106,0,90
2026-05-07,P14,67,98,0,90
2026-05-08,P14,79,97,0,90
2026-05-09,P14,95,115,0,90
2026-05-10,P14,77,78,0,90
2026-05-11,P14,64,97,0,90
2026-05-12,P14,64,75,0,90
2026-05-13,P14,53,70,0,90
2026-05-14,P14,64,97,0,90
2026-05-15,P14,68,112,0,90
2026-05-16,P14,93,111,0,90
2026-05-17,P14,85,136,0,90
2026-05-18,P14,60,101,0,90
2026-05-19,P14,69,74,0,90
2026-05-20,P14,60,94,0,90
2026-05-21,P14,60,123,0,90
2026-05-22,P14,69,96,0,90
2026-05-23,P14,84,107,0,90
2026-05-24,P14,85,83,0,90
2026-05-25,P14,62,89,0,90
2026-05-26,P14,67,77,0,90
2026-05-27,P14,64,65,0,90
2026-05-28,P14,77,97,0,90
2026-05-29,P14,75,100,0,90
2026-05-30,P14,87,114,0,90
2026-05-31,P14,97,121,0,90
2026-06-01,P14,27,27,0,90
2026-06-02,P14,30,30,0,90
2026-06-03,P14,27,27,0,90
2026-06-04,P14,66,121,0,90
2026-06-05,P14,73,127,0,90
2026-06-06,P14,81,114,0,90
2026-06-07,P14,86,102,0,90
2026-06-08,P14,65,91,0,90
2026-06-09,P14,53,82,0,90
2026-06-10,P14,69,102,0,90
2026-06-11,P14,75,102,0,90
2026-06-12,P14,70,103,0,90
2026-06-13,P14,72,95,0,90
2026-06-14,P14,83,95,0,90
2026-06-15,P14,66,81,0,90
2026-06-16,P14,66,70,0,90
2026-06-17,P14,66,106,0,90
2026-06-18,P14,64,83,0,90
2026-06-19,P14,67,92,0,90
2026-06-20,P14,76,128,0,90
2026-06-21,P14,66,96,0,90
2026-06-22,P14,41,70,0,90
2026-06-23,P14,65,60,0,90
2026-06-24,P14,68,133,0,90
2026-06-25,P14,73,96,0,90
2026-06-26,P14,76,110,0,90
2026-06-27,P14,83,127,0,90
2026-06-28,P14,65,100,0,90
2026-06-29,P14,65,108,0,90
2026-06-30,P14,65,139,0,90
2026-07-01,P14,75,100,0,90
2026-07-02,P14,52,111,0,90
2026-07-03,P14,69,116,1,90
2026-07-04,P14,88,112,1,90
2026-07-05,P14,63,102,0,90
2026-07-06,P14,43,112,0,90
2026-07-07,P14,67,65,0,90
2026-07-08,P14,51,139,0,90
2026-07-09,P14,66,112,0,90
2026-07-10,P14,76,94,1,90
2026-07-11,P14,104,139,1,90
2026-07-12,P14,67,97,0,90
2026-07-13,P14,62,125,0,90
2026-07-14,P14,71,113,0,90
2026-07-15,P14,58,97,0,90
2026-07-16,P14,64,95,0,90
2026-07-17,P14,95,126,1,90
2026-07-18,P14,89,113,1,90
2026-07-19,P14,81,98,0,90
2026-07-20,P14,62,83,0,90
2026-07-21,P14,50,72,0,90
2026-07-22,P14,67,86,0,90
2026-07-23,P14,54,135,0,90
2026-07-24,P14,81,103,1,90
2026-07-25,P14,105,111,1,90
2026-07-26,P14,74,69,0,90
2026-07-27,P14,53,72,0,90
2026-07-28,P14,58,131,0,90
2026-07-29,P14,68,72,0,90
2026-07-30,P14,64,127,0,90
2026-07-31,P14,79,109,1,90
2026-08-01,P14,81,105,0,90
2026-08-02,P14,74,89,0,90
2026-08-03,P14,73,90,0,90
2026-08-04,P14,51,123,0,90
2026-08-05,P14,75,91,0,90
2026-08-06,P14,80,85,0,90
2026-08-07,P14,76,112,0,90
2026-08-08,P14,80,116,0,90
2026-08-09,P14,71,105,0,90
2026-08-10,P14,69,73,0,90
2026-08-11,P14,72,134,0,90
2026-08-12,P14,70,88,0,90
2026-08-13,P14,72,126,0,90
2026-08-14,P14,62,116,0,90
2026-08-15,P14,105,126,1,90
2026-08-16,P14,96,96,1,90
2026-08-17,P14,84,135,1,90
2026-08-18,P14,73,105,0,90
2026-08-19,P14,63,79,0,90
2026-08-20,P14,54,60,0,90
2026-08-21,P14,61,64,0,90
2026-08-22,P14,82,113,0,90
2026-08-23,P14,58,91,0,90
2026-08-24,P14,49,52,0,90
2026-08-25,P14,80,99,0,90
2026-08-26,P14,52,85,0,90
2026-08-27,P14,78,108,0,90
2026-08-28,P14,97,96,0,90
2026-08-29,P14,103,127,0,90
2026-08-30,P14,100,99,0,90
2026-08-31,P14,60,70,0,90
2026-09-01,P14,64,100,0,90
2026-09-02,P14,69,83,0,90
2026-09-03,P14,71,69,0,90
2026-09-04,P14,81,109,0,90
2026-09-05,P14,85,127,0,90
2026-09-06,P14,78,77,0,90
2026-09-07,P14,78,105,0,90
2026-09-08,P14,58,93,0,90
2026-09-09,P14,58,59,0,90
2026-09-10,P14,70,134,0,90
2026-09-11,P14,72,97,0,90
2026-09-12,P14,70,96,0,90
2026-09-13,P14,80,84,0,90
2026-09-14,P14,59,102,0,90
2026-09-15,P14,58,119,0,90
2026-09-16,P14,61,91,0,90
2026-09-17,P14,77,92,0,90
2026-09-18,P14,65,132,0,90
2026-09-19,P14,78,97,0,90
2026-09-20,P14,54,98,0,90
2026-09-21,P14,72,90,0,90
2026-09-22,P14,52,73,0,90
2026-09-23,P14,63,88,0,90
2026-09-24,P14,60,83,0,90
2026-09-25,P14,63,91,0,90
2026-09-26,P14,78,73,0,90
2026-09-27,P14,84,85,0,90
2026-09-28,P14,64,87,0,90
2026-09-29,P14,56,73,0,90
2026-09-30,P14,63,103,0,90
2026-10-01,P14,77,126,0,90
2026-10-02,P14,83,127,1,90
2026-10-03,P14,94,98,1,90
2026-10-04,P14,76,74,0,90
2026-10-05,P14,78,119,0,90
2026-10-06,P14,67,83,0,90
2026-10-07,P14,69,96,0,90
2026-10-08,P14,61,80,0,90
2026-10-09,P14,71,67,1,90
2026-10-10,P14,86,108,1,90
2026-10-11,P14,65,111,0,90
2026-10-12,P14,64,97,0,90
2026-10-13,P14,62,118,0,90
2026-10-14,P14,63,83,0,90
2026-10-15,P14,65,70,0,90
2026-10-16,P14,83,124,1,90
2026-10-17,P14,114,130,1,90
2026-10-18,P14,74,92,0,90
2026-10-19,P14,74,119,0,90
2026-10-20,P14,141,164,1,90
2026-10-21,P14,142,161,1,90
2026-10-22,P14,134,168,1,90
2026-10-23,P14,158,169,1,90
2026-10-24,P14,169,165,1,90
2026-10-25,P14,130,161,1,90
2026-10-26,P14,71,77,0,90
2026-10-27,P14,78,92,0,90
2026-10-28,P14,71,111,0,90
2026-10-29,P14,79,82,0,90
2026-10-30,P14,103,120,1,90
2026-10-31,P14,109,126,1,90
2026-11-01,P14,143,162,1,90
2026-11-02,P14,119,125,1,90
2026-11-03,P14,123,120,1,90
2026-11-04,P14,68,88,0,90
2026-11-05,P14,80,108,0,90
2026-11-06,P14,78,79,0,90
2026-11-07,P14,97,100,0,90
2026-11-08,P14,84,125,0,90
2026-11-09,P14,54,113,0,90
2026-11-10,P14,64,132,0,90
2026-11-11,P14,59,136,0,90
2026-11-12,P14,62,105,0,90
2026-11-13,P14,76,101,0,90
2026-11-14,P14,89,117,0,90
2026-11-15,P14,88,123,0,90
2026-11-16,P14,70,132,0,90
2026-11-17,P14,71,119,0,90
2026-11-18,P14,71,99,0,90
2026-11-19,P14,64,136,0,90
2026-11-20,P14,60,67,0,90
2026-11-21,P14,79,78,0,90
2026-11-22,P14,72,92,0,90
2026-11-23,P14,58,65,0,90
2026-11-24,P14,67,101,0,90
2026-11-25,P14,55,82,0,90
2026-11-26,P14,73,107,0,90
2026-11-27,P14,78,86,0,90
2026-11-28,P14,87,93,0,90
2026-11-29,P14,83,136,0,90
2026-11-30,P14,66,134,0,90
2026-12-01,P14,65,113,0,90
2026-12-02,P14,76,73,0,90
2026-12-03,P14,73,138,0,90
2026-12-04,P14,84,119,0,90
2026-12-05,P14,81,102,0,90
2026-12-06,P14,71,86,0,90
2026-12-07,P14,63,120,0,90
2026-12-08,P14,78,107,0,90
2026-12-09,P14,68,64,0,90
2026-12-10,P14,65,83,0,90
2026-12-11,P14,86,139,0,90
2026-12-12,P14,68,100,0,90
2026-12-13,P14,76,92,0,90
2026-12-14,P14,59,65,0,90
2026-12-15,P14,70,95,0,90
2026-12-16,P14,75,82,0,90
2026-12-17,P14,77,98,0,90
2026-12-18,P14,78,92,0,90
2026-12-19,P14,86,93,0,90
2026-12-20,P14,86,112,0,90
2026-12-21,P14,71,83,0,90
2026-12-22,P14,81,111,0,90
2026-12-23,P14,64,92,0,90
2026-12-24,P14,59,74,0,90
2026-12-25,P14,78,84,0,90
2026-12-26,P14,76,122,0,90
2026-12-27,P14,69,78,0,90
2026-12-28,P14,76,90,0,90
2026-12-29,P14,72,123,0,90
2026-12-30,P14,69,72,0,90
2026-12-31,P14,79,103,0,90
2027-01-01,P14,75,75,0,90
2027-01-02,P14,74,119,0,90
2027-01-03,P14,76,122,0,90
2027-01-04,P14,60,74,0,90
2027-01-05,P14,53,119,0,90
2027-01-06,P14,52,69,0,90
2027-01-07,P14,68,99,0,90
2027-01-08,P14,66,99,0,90
2027-01-09,P14,80,114,0,90
2027-01-10,P14,78,98,0,90
2027-01-11,P14,67,110,0,90
2027-01-12,P14,56,73,0,90
2027-01-13,P14,105,112,1,90
2027-01-14,P14,99,124,1,90
2027-01-15,P14,91,123,1,90
2027-01-16,P14,118,149,1,90
2027-01-17,P14,71,71,0,90
2027-01-18,P14,53,112,0,90
2027-01-19,P14,53,74,0,90
2027-01-20,P14,56,129,0,90
2027-01-21,P14,61,74,0,90
2027-01-22,P14,62,138,0,90
2027-01-23,P14,86,130,0,90
2027-01-24,P14,58,58,0,90
2027-01-25,P14,52,78,0,90
2027-01-26,P14,51,66,0,90
2027-01-27,P14,42,51,0,90
2027-01-28,P14,77,100,0,90
2027-01-29,P14,56,133,0,90
2027-01-30,P14,71,130,0,90
2027-01-31,P14,88,115,0,90
2027-02-01,P14,69,80,0,90
2027-02-02,P14,59,82,0,90
2027-02-03,P14,60,107,0,90
2027-02-04,P14,65,81,0,90
2027-02-05,P14,59,84,0,90
2027-02-06,P14,61,58,0,90
2027-02-07,P14,61,87,0,90
2027-02-08,P14,54,78,0,90
2027-02-09,P14,53,53,0,90
2027-02-10,P14,73,123,0,90
2027-02-11,P14,73,84,0,90
2027-02-12,P14,67,95,0,90
2027-02-13,P14,70,84,0,90
2027-02-14,P14,72,95,0,90
2027-02-15,P14,69,85,0,90
2027-02-16,P14,67,92,0,90
2027-02-17,P14,61,99,0,90
2027-02-18,P14,66,85,0,90
2027-02-19,P14,60,105,0,90
2027-02-20,P14,70,89,0,90
2027-02-21,P14,72,85,0,90
2027-02-22,P14,71,77,0,90
2027-02-23,P14,68,126,0,90
2027-02-24,P14,51,85,0,90
2027-02-25,P14,59,88,0,90
2027-02-26,P14,60,76,0,90
2027-02-27,P14,79,108,0,90
2027-02-28,P14,63,135,0,90
2027-03-01,P14,53,54,0,90
2027-03-02,P14,60,67,0,90
2027-03-03,P14,82,124,0,90
2027-03-04,P14,75,82,0,90
2027-03-05,P14,89,117,1,90
2027-03-06,P14,85,130,1,90
2027-03-07,P14,79,87,0,90
2027-03-08,P14,54,64,0,90
2027-03-09,P14,50,46,0,90
2027-03-10,P14,58,72,0,90
2027-03-11,P14,58,71,0,90
2027-03-12,P14,73,103,1,90
2027-03-13,P14,91,101,1,90
2027-03-14,P14,72,120,0,90
2027-03-15,P14,63,59,0,90
2027-03-16,P14,62,77,0,90
2027-03-17,P14,57,74,0,90
2027-03-18,P14,67,90,0,90
2027-03-19,P14,88,113,1,90
2027-03-20,P14,87,92,1,90
2027-03-21,P14,81,103,0,90
2027-03-22,P14,70,104,0,90
2027-03-23,P14,65,75,0,90
2027-03-24,P14,64,133,0,90
2027-03-25,P14,57,138,0,90
2027-03-26,P14,79,91,1,90
2027-03-27,P14,103,133,1,90
2027-03-28,P14,69,84,0,90
2027-03-29,P14,67,86,0,90
2027-03-30,P14,65,101,0,90
2027-03-31,P14,58,114,0,90
2027-04-01,P14,66,82,0,90
2027-04-02,P14,88,99,0,90
2027-04-03,P14,96,108,0,90
2027-04-04,P14,68,126,0,90
2027-04-05,P14,60,93,0,90
2027-04-06,P14,57,134,0,90
2027-04-07,P14,54,117,0,90
2027-04-08,P14,78,89,0,90
2027-04-09,P14,74,85,0,90
2027-04-10,P14,91,98,0,90
2027-04-11,P14,78,112,0,90
2027-04-12,P14,71,78,0,90
2027-04-13,P14,53,77,0,90
2027-04-14,P14,58,66,0,90
2027-04-15,P14,58,132,0,90
2027-04-16,P14,60,57,0,90
2027-04-17,P14,84,112,0,90
2027-04-18,P14,67,74,0,90
2027-04-19,P14,76,71,0,90
2027-04-20,P14,55,137,0,90
2027-04-21,P14,59,95,0,90
2027-04-22,P14,60,96,0,90
2027-04-23,P14,69,107,0,90
2027-04-24,P14,84,100,0,90
2027-04-25,P14,89,99,0,90
2027-04-26,P14,64,99,0,90
2027-04-27,P14,65,81,0,90
2027-04-28,P14,68,102,0,90
2027-04-29,P14,72,87,0,90
2027-04-30,P14,81,96,0,90
2027-05-01,P14,97,126,0,90
2027-05-02,P14,77,96,0,90
2027-05-03,P14,61,79,0,90
2027-05-04,P14,56,113,0,90
2027-05-05,P14,62,86,0,90
2027-05-06,P14,63,74,0,90
2027-05-07,P14,70,99,0,90
2027-05-08,P14,85,87,0,90
2027-05-09,P14,79,85,0,90
2027-05-10,P14,62,113,0,90
2027-05-11,P14,67,129,0,90
2027-05-12,P14,86,128,0,90
2027-05-13,P14,58,53,0,90
2027-05-14,P14,61,65,0,90
2027-05-15,P14,79,83,0,90
2027-05-16,P14,71,68,0,90
2027-05-17,P14,45,56,0,90
2027-05-18,P14,55,61,0,90
2027-05-19,P14,79,86,0,90
2027-05-20,P14,51,80,0,90
2027-05-21,P14,67,127,0,90
2027-05-22,P14,88,120,0,90
2027-05-23,P14,91,111,0,90
2027-05-24,P14,46,62,0,90
2027-05-25,P14,60,135,0,90
2027-05-26,P14,75,89,0,90
2027-05-27,P14,75,74,0,90
2027-05-28,P14,54,85,0,90
2027-05-29,P14,95,125,0,90
2027-05-30,P14,78,138,0,90
2027-05-31,P14,70,90,0,90
2027-06-01,P14,53,56,0,90
2027-06-02,P14,42,63,0,90
2027-06-03,P14,71,97,0,90
2027-06-04,P14,67,90,0,90
2027-06-05,P14,69,84,0,90
2027-06-06,P14,67,73,0,90
2027-06-07,P14,46,72,0,90
2027-06-08,P14,53,55,0,90
2027-06-09,P14,65,95,0,90
2027-06-10,P14,64,71,0,90
2027-06-11,P14,65,122,0,90
2027-06-12,P14,74,91,0,90
2027-06-13,P14,67,96,0,90
2027-06-14,P14,63,75,0,90
2027-06-15,P14,80,99,0,90
2027-06-16,P14,64,134,0,90
2027-06-17,P14,73,100,0,90
2027-06-18,P14,70,85,0,90
2027-06-19,P14,81,97,0,90
2027-06-20,P14,73,77,0,90
2027-06-21,P14,55,121,0,90
2027-06-22,P14,69,139,0,90
2027-06-23,P14,67,70,0,90
2027-06-24,P14,62,125,0,90
2027-06-25,P14,59,108,0,90
2027-06-26,P14,74,82,0,90
2027-06-27,P14,79,97,0,90
2027-06-28,P14,68,78,0,90
2027-06-29,P14,64,66,0,90
2027-06-30,P14,62,58,0,90
2027-07-01,P14,78,93,0,90
2027-07-02,P14,93,138,1,90
2027-07-03,P14,106,137,1,90
2027-07-04,P14,74,87,0,90
2027-07-05,P14,67,103,0,90
2027-07-06,P14,63,139,0,90
2027-07-07,P14,79,136,0,90
2027-07-08,P14,57,138,0,90
2027-07-09,P14,80,118,1,90
2027-07-10,P14,101,117,1,90
2027-07-11,P14,71,100,0,90
2027-07-12,P14,60,106,0,90
2027-07-13,P14,65,84,0,90
2027-07-14,P14,71,101,0,90
2027-07-15,P14,83,114,0,90
2027-07-16,P14,102,99,1,90
2027-07-17,P14,87,89,1,90
2027-07-18,P14,75,104,0,90
2027-07-19,P14,65,76,0,90
2027-07-20,P14,68,134,0,90
2027-07-21,P14,66,81,0,90
2027-07-22,P14,61,109,0,90
2027-07-23,P14,81,80,1,90
2027-07-24,P14,87,108,1,90
2027-07-25,P14,79,87,0,90
2027-07-26,P14,59,85,0,90
2027-07-27,P14,63,64,0,90
2027-07-28,P14,72,105,0,90
2027-07-29,P14,69,80,0,90
2027-07-30,P14,103,133,1,90
2027-07-31,P14,101,103,1,90
2027-08-01,P14,75,133,0,90
2027-08-02,P14,63,96,0,90
2027-08-03,P14,72,99,0,90
2027-08-04,P14,70,74,0,90
2027-08-05,P14,63,58,0,90
2027-08-06,P14,77,93,0,90
2027-08-07,P14,91,102,0,90
2027-08-08,P14,79,77,0,90
2027-08-09,P14,65,96,0,90
2027-08-10,P14,56,85,0,90
2027-08-11,P14,64,88,0,90
2027-08-12,P14,60,105,0,90
2027-08-13,P14,56,53,0,90
2027-08-14,P14,82,97,0,90
2027-08-15,P14,105,136,1,90
2027-08-16,P14,91,125,1,90
2027-08-17,P14,95,126,1,90
2027-08-18,P14,59,71,0,90
2027-08-19,P14,67,76,0,90
2027-08-20,P14,61,60,0,90
2027-08-21,P14,86,91,0,90
2027-08-22,P14,78,109,0,90
2027-08-23,P14,60,91,0,90
